rowID,speciesID,common_name,species,doc_type,sara_status,doc_citation,url,web_pub_date,year_published,date_last_access,status_appraisal_rapid_review,final,amendment,taxonomic_group,report_writers,EOO,IAO,locations,endemic_NA,endemic_canada,continuous_USA,cosewic_status,ranges,cosewic_examined_date,date_of_listing,gic_decision,Critical_habitat,action_subtype,notes_action_subtype,CC_action,CC_action_subtype,notes_CC_action_subtype,action_type,CC_action_type,CC_not_mentioned,CC_unknown,CC_in_knowledge_gap,CC_unknown_impact,CC_unknown_scope,CC_unknown_severity,CC_unknown_timing,CC_threat,CC_relative_impact,threat_calculator,TC_version,TC_date,TC_assessors,TC_references,TC_calculated_overall_impact,TC_assigned_overall_impact,TC_impact_adjustment_reasons,TC_overall_comments,X1_threat_identified,X1_notes,X1_iucn_impact,X1_iucn_scope,X1_iucn_severity,X1_iucn_timing,X1_iucn_comments,X1.1_threat_identified,X1.1_iucn_impact,X1.1_iucn_scope,X1.1_iucn_severity,X1.1_iucn_timing,X1.1_iucn_comments,X1.2_threat_identified,X1.2_iucn_impact,X1.2_iucn_scope,X1.2_iucn_severity,X1.2_iucn_timing,X1.2_iucn_comments,X1.3_threat_identified,X1.3_iucn_impact,X1.3_iucn_scope,X1.3_iucn_severity,X1.3_iucn_timing,X1.3_iucn_comments,X2_threat_identified,X2_notes,X2_iucn_impact,X2_iucn_scope,X2_iucn_severity,X2_iucn_timing,X2_iucn_comments,X2.1_threat_identified,X2.1_iucn_impact,X2.1_iucn_scope,X2.1_iucn_severity,X2.1_iucn_timing,X2.1_iucn_comments,X2.2_threat_identified,X2.2_iucn_impact,X2.2_iucn_scope,X2.2_iucn_severity,X2.2_iucn_timing,X2.2_iucn_comments,X2.3_threat_identified,X2.3_iucn_impact,X2.3_iucn_scope,X2.3_iucn_severity,X2.3_iucn_timing,X2.3_iucn_comments,X2.4_threat_identified,X2.4_iucn_impact,X2.4_iucn_scope,X2.4_iucn_severity,X2.4_iucn_timing,X2.4_iucn_comments,X3_threat_identified,X3_notes,X3_iucn_impact,X3_iucn_scope,X3_iucn_severity,X3_iucn_timing,X3_iucn_comments,X3.1_threat_identified,X3.1_iucn_impact,X3.1_iucn_scope,X3.1_iucn_severity,X3.1_iucn_timing,X3.1_iucn_comments,X3.2_threat_identified,X3.2_iucn_impact,X3.2_iucn_scope,X3.2_iucn_severity,X3.2_iucn_timing,X3.2_iucn_comments,X3.3_threat_identified,X3.3_iucn_impact,X3.3_iucn_scope,X3.3_iucn_severity,X3.3_iucn_timing,X3.3_iucn_comments,X4_threat_identified,X4_notes,X4_iucn_impact,X4_iucn_scope,X4_iucn_severity,X4_iucn_timing,X4_iucn_comments,X4.1_threat_identified,X4.1_iucn_impact,X4.1_iucn_scope,X4.1_iucn_severity,X4.1_iucn_timing,X4.1_iucn_comments,X4.2_threat_identified,X4.2_iucn_impact,X4.2_iucn_scope,X4.2_iucn_severity,X4.2_iucn_timing,X4.2_iucn_comments,X4.3_threat_identified,X4.3_iucn_impact,X4.3_iucn_scope,X4.3_iucn_severity,X4.3_iucn_timing,X4.3_iucn_comments,X4.4_threat_identified,X4.4_iucn_impact,X4.4_iucn_scope,X4.4_iucn_severity,X4.4_iucn_timing,X4.4_iucn_comments,X5_threat_identified,X5_notes,X5_iucn_impact,X5_iucn_scope,X5_iucn_severity,X5_iucn_timing,X5_iucn_comments,X5.1_threat_identified,X5.1_iucn_impact,X5.1_iucn_scope,X5.1_iucn_severity,X5.1_iucn_timing,X5.1_iucn_comments,X5.2_threat_identified,X5.2_iucn_impact,X5.2_iucn_scope,X5.2_iucn_severity,X5.2_iucn_timing,X5.2_iucn_comments,X5.3_threat_identified,X5.3_iucn_impact,X5.3_iucn_scope,X5.3_iucn_severity,X5.3_iucn_timing,X5.3_iucn_comments,X5.4_threat_identified,X5.4_iucn_impact,X5.4_iucn_scope,X5.4_iucn_severity,X5.4_iucn_timing,X5.4_iucn_comments,X6_threat_identified,X6_notes,X6_iucn_impact,X6_iucn_scope,X6_iucn_severity,X6_iucn_timing,X6_iucn_comments,X6.1_threat_identified,X6.1_iucn_impact,X6.1_iucn_scope,X6.1_iucn_severity,X6.1_iucn_timing,X6.1_iucn_comments,X6.2_threat_identified,X6.2_iucn_impact,X6.2_iucn_scope,X6.2_iucn_severity,X6.2_iucn_timing,X6.2_iucn_comments,X6.3_threat_identified,X6.3_iucn_impact,X6.3_iucn_scope,X6.3_iucn_severity,X6.3_iucn_timing,X6.3_iucn_comments,X7_threat_identified,X7_notes,X7_iucn_impact,X7_iucn_scope,X7_iucn_severity,X7_iucn_timing,X7_iucn_comments,X7.1_threat_identified,X7.1_iucn_impact,X7.1_iucn_scope,X7.1_iucn_severity,X7.1_iucn_timing,X7.1_iucn_comments,X7.2_threat_identified,X7.2_iucn_impact,X7.2_iucn_scope,X7.2_iucn_severity,X7.2_iucn_timing,X7.2_iucn_comments,X7.3_threat_identified,X7.3_iucn_impact,X7.3_iucn_scope,X7.3_iucn_severity,X7.3_iucn_timing,X7.3_iucn_comments,X8_threat_identified,X8_notes,X8_iucn_impact,X8_iucn_scope,X8_iucn_severity,X8_iucn_timing,X8_iucn_comments,X8.1_threat_identified,X8.1_iucn_impact,X8.1_iucn_scope,X8.1_iucn_severity,X8.1_iucn_timing,X8.1_iucn_comments,X8.2_threat_identified,X8.2_iucn_impact,X8.2_iucn_scope,X8.2_iucn_severity,X8.2_iucn_timing,X8.2_iucn_comments,X8.3_threat_identified,X8.3_iucn_impact,X8.3_iucn_scope,X8.3_iucn_severity,X8.3_iucn_timing,X8.3_iucn_comments,X8.4_threat_identified,X8.4_iucn_impact,X8.4_iucn_scope,X8.4_iucn_severity,X8.4_iucn_timing,X8.4_iucn_comments,X8.5_threat_identified,X8.5_iucn_impact,X8.5_iucn_scope,X8.5_iucn_severity,X8.5_iucn_timing,X8.5_iucn_comments,X8.6_threat_identified,X8.6_iucn_impact,X8.6_iucn_scope,X8.6_iucn_severity,X8.6_iucn_timing,X8.6_iucn_comments,X9_threat_identified,X9_notes,X9_iucn_impact,X9_iucn_scope,X9_iucn_severity,X9_iucn_timing,X9_iucn_comments,X9.1_threat_identified,X9.1_iucn_impact,X9.1_iucn_scope,X9.1_iucn_severity,X9.1_iucn_timing,X9.1_iucn_comments,X9.2_threat_identified,X9.2_iucn_impact,X9.2_iucn_scope,X9.2_iucn_severity,X9.2_iucn_timing,X9.2_iucn_comments,X9.3_threat_identified,X9.3_iucn_impact,X9.3_iucn_scope,X9.3_iucn_severity,X9.3_iucn_timing,X9.3_iucn_comments,X9.4_threat_identified,X9.4_iucn_impact,X9.4_iucn_scope,X9.4_iucn_severity,X9.4_iucn_timing,X9.4_iucn_comments,X9.5_threat_identified,X9.5_iucn_impact,X9.5_iucn_scope,X9.5_iucn_severity,X9.5_iucn_timing,X9.5_iucn_comments,X9.6_threat_identified,X9.6_iucn_impact,X9.6_iucn_scope,X9.6_iucn_severity,X9.6_iucn_timing,X9.6_iucn_comments,X10_threat_identified,X10_notes,X10_iucn_impact,X10_iucn_scope,X10_iucn_severity,X10_iucn_timing,X10_iucn_comments,X10.1_threat_identified,X10.1_iucn_impact,X10.1_iucn_scope,X10.1_iucn_severity,X10.1_iucn_timing,X10.1_iucn_comments,X10.2_threat_identified,X10.2_iucn_impact,X10.2_iucn_scope,X10.2_iucn_severity,X10.2_iucn_timing,X10.2_iucn_comments,X10.3_threat_identified,X10.3_iucn_impact,X10.3_iucn_scope,X10.3_iucn_severity,X10.3_iucn_timing,X10.3_iucn_comments,X11_threat_identified,X11_notes,X11_iucn_impact,X11_iucn_scope,X11_iucn_severity,X11_iucn_timing,X11_iucn_comments,X11.1_threat_identified,X11.1_iucn_impact,X11.1_iucn_scope,X11.1_iucn_severity,X11.1_iucn_timing,X11.1_iucn_comments,X11.2_threat_identified,X11.2_iucn_impact,X11.2_iucn_scope,X11.2_iucn_severity,X11.2_iucn_timing,X11.2_iucn_comments,X11.3_threat_identified,X11.3_iucn_impact,X11.3_iucn_scope,X11.3_iucn_severity,X11.3_iucn_timing,X11.3_iucn_comments,X11.4_threat_identified,X11.4_iucn_impact,X11.4_iucn_scope,X11.4_iucn_severity,X11.4_iucn_timing,X11.4_iucn_comments,X11.5_threat_identified,X11.5_iucn_impact,X11.5_iucn_scope,X11.5_iucn_severity,X11.5_iucn_timing,X11.5_iucn_comments
2,394,allegheny mountain dusky salamander appalachian population,Desmognathus ochrophaeus,COSEWIC Status Reports,Threatened,"COSEWIC. 2018. COSEWIC assessment and status report on the Allegheny Mountain Dusky Salamander Desmognathus ochrophaeus, Appalachian population and Carolinian population in Canada. Committee on the Status of Endangered Wildlife in Canada. Ottawa. xvi + 95 pp.",https://species-registry.canada.ca/index-en.html#/species?sortBy=commonNameSort&sortDirection=asc&pageSize=10&keywords=allegheny%20mountain%20dusky%20salamander%20appalachian%20population,20/12/2019,2018,8/4/2021,0,1,0,Amphibians,Boutin A,56 km2,56 km2,1,1,0,0,Endangered,QC,1/4/2018,5/6/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NR,1,0,1,0,1,2,1,1.1,18/7/2017,"Kristiina Ovaska (facilitator), Bev McBride (COSEWIC Secretariat), Anaïs Boutin, Chris Edge, Wayne Weller, David Lesbarrères, Lyne Bouthillier, Sylvain Giguère, Carine Deland, Valerie René, Christina Rohe, Joe Crowley, Daniel Vervoort, Tom Herman",Draft COSEWIC status report (March 2017),high/medium,High - Medium,Not applicable,Generation time: 5-7 years; scores in red text were adjusted based on review comments from participants after the conference call,1,NA,2,2,4,4,"The agricultural land zoning of Covey Hill limits the possibilities for residential and commercial development. Cottages have been built in the past. Development on top of the hill could have an important impact on the habitat quality (water supply and quality, forest cover, sedimentation; these impacts are scored in other, appropriate categories)",1,2,2,3.5,4,"Most of population is located in agricultural zoning. Severity has much uncertainty, hence a range",1,2,2,4,4,Intensification of commercial and industrial activities are more likely than new development,1,1,1,4,3,"Golf courses, campgrounds, and other infrastructure developments are included. The group knew of no specific examples or proposals at present; a golf course was studied in 1990 but not approved. There is much uncertainty about timing of possible developments.",1,NA,2,2,4,4,NA,1,2,2,4,4,"The Covey Hill area offers a great potential for maple syrup production, which can alter and reduce habitat quality but mostly through road construction or forest drainage, which are considered under other categories. Maple syrup production has been going on for a very long time so maybe no new effects would arise, but every occurrence of species is in a maple syrup production area, which may intensify. There is potential for expansion of agricultural activities on the top of the hill. This could cause forest cover removal, habitat conversion, increase of water use and reduced water quality. There are numerous orchards and vineyards and much intensification is expected in next 10 years. It is unclear how the extraction itself (other than the associated roads and human traffic, which are considered in another sections) would affect the salamanders as no forest is cleared. Therefore, the scope and severity of this threat are based mainly on the expansion of vineyards and orchards.",0,NA,NA,NA,NA,Not a threat in Covey Hill,1,2,2,3,4,Cattle are causing habitat disturbances in some parts of the range. The impact can be locally severe where high density stocking occurs.,0,NA,NA,NA,NA,Not a threat in Covey Hill,1,NA,-1,-1,-1,4,NA,0,NA,NA,NA,NA,Water use and water contamination are threats associated with this type of activity. Spills related to oil and gas drilling also have the potential to contaminate groundwater and surface water; these impacts are included in 7.2 and 9.2.,1,1,1,-1,4,The current quarrying in one municipality represents a potential threat to the species according to Deland and Sierra (2016). The possibilities for sand and rock exploitation in the second municipality are unknown. The group did not know whether significant dewatering is associated with existing mining activities in the area or whether there is expansion.,1,-1,-1,-1,4,"Not occurring locally in Covey Hill. However, windmill parks in the US are located just a few km from the Canadian border where the species occurs. They might expand on top of the hill, which constitutes the top of the watershed, over the short term. The impact would be through road access, deforestation, alteration of surface water or groundwater catchment. Greatest impact be due to forest removal. Also there is a potential problem of pollution through grease oil droplets to the surrounding landscape from operating windmills. Covey Hill bedrock is porous and susceptible to groundwater contamination. Impacts on salamanders in Canada are unknown but of some concern because of the proximity of the operation to the international border.",1,NA,2,2,4,2.5,NA,1,2,2,2,4,"No major road construction is planned in Covey Hill, but this threat could increase with timber harvesting or agricultural development on the hill. This threat includes the unpaved roads used for forest management, maple syrup operations, recreational ATV trails, and other access roads/trails. Construction and retrofitting of bridges over streams is ongoing, and a bridge widening project is planned. The potential effects of culvert replacement are also included in this threat. The main impact would be from habitat modification, including opening of the forest canopy and creating barriers to movements (e.g., upstream to overwintering habitat). Roadkill is not an issue for this species.",1,2,2,4,3,"This category includes transmission line corridors and communication towers. One municipality in Covey Hill has a by-law preventing the construction of new communication towers. However, it is possible to expand the existing sites. The situation is unknown for the other municipality. Maintenance (clearing of the vegetation) along the US boarder is of some concern; a 10-20 m wide opening is continuously cleared. The maintenance activities affect salamanders that reside within the corridor and also have effects on stream habitats downstream. This threat was evaluated as of a low impact by Deland and Sierra (2016). A large part of the species' range is along the international border, but most disturbance related to land clearing and infrastructure development has already occurred and was not included in the scoring.",0,NA,NA,NA,NA,Not a threat in Covey Hill,0,NA,NA,NA,NA,Not a threat in Covey Hill,1,NA,2.5,2.5,3.5,4,NA,1,-1,-1,-1,2.5,"Participants did not believe that collection of salamanders is an issue, although it may occasionally occur. Impact on population level unknown but probably minor.",0,NA,NA,NA,NA,Not a threat in Covey Hill,1,2.5,2.5,3.5,4,"All occurrences are from private land that is not regulated for timber harvest. The species is found in an old forest that is of high interest and of high value for exploitation. Logging is so far mostly for personal use, but sometimes all large trees have been taken. Commercial logging is a very small scale. Commercial and small-scale logging by individuals are ongoing and likely to increase in the future. Impacts are from removal of canopy and deterioration of forest floor and aquatic habitat conditions.",0,NA,NA,NA,NA,NA,1,NA,2,2.5,2,4,NA,1,2,2.5,2,4,"The use of all terrain vehicles in the habitat causes some habitat disturbances and increases the risk of habitat loss, alteration and contamination. ATVs and pickup trucks (including hunters) have been seen driving in stream bed, using the stream as an access trail. This may not be a frequent occurrences, but when it occurs, it has a large impact. Hiking and similar low-impact activities confined to trails are of minor importance. There is uncertainty about the scope, about how much recreational activity is taking place in actual salamander habitats.",0,NA,NA,NA,NA,Not a threat in Covey Hill,0,NA,NA,NA,NA,Not a threat in Covey Hill. Impacts related to roads have been discussed in a previous section.,1,NA,2.5,5,2.5,4,NA,0,NA,NA,NA,NA,Not a threat in Covey Hill. Not a threat. Fires are uncommon to unknown.,1,2.5,5,2.5,4,"Changes in water supply (reduction or increase) have the potential to affect the entire population. Changes in groundwater supply are of particular concern. Dams can also affect the species' habitat. Water use is potentially increasing in Covey Hill for agriculture purposes (orchards) and for bottled water operations, and the groundwater that maintain the species' habitat is also the main source of water for the citizens of Covey Hill. Any intake can affect groundwater levels and thus all salamander streams. There is uncertainty about the effect of water system changes to the salamander population, hence a range of severity scores was used.",0,NA,NA,NA,NA,Indirect effects on habitat were covered under other threat categories.,1,NA,1,1,2,4,NA,1,-1,-1,-1,3,"Chytrid fungus (Bd and Bsal) presents a potential threat to the species. However, Bd has not been reported from Desmognathus in Canada, and no mass mortalities have been reported in salamanders to this pathogen. Bsal has not been reported from North America to date.",1,1,1,2,4,"Fish introduction occurs in Covey Hill, but contacts with the salamanders are probably limited. Ranavirus is a potential threat to this species, but no cases of ranavirus infection has been reported for the species; the host species that may act as vectors for ranavirus are found in the habitat.",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,2.5,5,2.5,4,NA,0,NA,NA,NA,NA,Potential threat if old sceptic tanks are leaking and flow in groundwater. Not considered a threat at present.,0,NA,NA,NA,NA,Not a threat in Covey Hill,1,2.5,5,2.5,4,"This category includes sediment run-off from forestry, roads, and other land clearing or uses, and agricultural pesticides and fertilizers. Pesticides and fertilizers are commonly used in Covey Hill, and they have a strong potential to contaminate groundwater and surface waters. Conservation de la Nature Canada (2017) produced a report on pesticide use in the Covey Hill area and concluded that 64% of the pesticides used have a moderate effect on the environment, while the effects of the remaining 36% are minimal. The concentrations of contaminants in the habitat, and their impacts on the species are unknown.",0,NA,NA,NA,NA,Not a threat in Covey Hill,1,-1,5,-1,4,"First order streams inhabited by the species are vulnerable to the effects of acidification and contamination with heavy metals. A case study in the US found that D. fuscus was heavily impacted by acid precipitation, which led to acidification of salamander streams. There is no information on acidification or water quality in salamander streams in Covey Hill. In the US, a geological formation with low buffer capacity was at play, and this is also true at Covey Hill. It was noted that air quality in eastern US and maritime provinces in Canada has been improving over the last decade, but future trends are difficult to predict. More uncertainty about the level of contamination and impacts remain (more than for category 9.3).",0,NA,NA,NA,NA,Not a threat in Covey Hill,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Not a threat in Covey Hill,0,NA,NA,NA,NA,Not a threat in Covey Hill,0,NA,NA,NA,NA,Not a threat in Covey Hill,1,NA,-1,4,-1,4,NA,0,NA,NA,NA,NA,NA,1,-2,4,-1,2,"Hydrology models coupled with climate change scenarios suggest a high probability of drying of the seeps located at altitudes between 162 - 177 m that are used by the species over the long term (by 2050). Seasonal droughts may become more severe or more frequent on a short-term basis, potentially leading to lowering of the water table and drying up of salamander streams and seepages.",0,NA,NA,NA,NA,NA,1,-1,4,-1,4,"While the prediction is for longer periods of drought in summer, extreme rainfall events are predicted to become more frequent. Salamander larvae or eggs could become displaced during storm events, resulting in mortality. As an example, a recent storm event (""Irene""), resulted in the disappearance of the species from one stream after being ""flushed"" by the storm (C. Deland pers. comm.).",0,NA,NA,NA,NA,NA
3,396,allegheny mountain dusky salamander carolinian population,Desmognathus ochrophaeus,COSEWIC Status Reports,Endangered,"COSEWIC. 2018. COSEWIC assessment and status report on the Allegheny Mountain Dusky Salamander Desmognathus ochrophaeus, Appalachian population and Carolinian population in Canada. Committee on the Status of Endangered Wildlife in Canada. Ottawa. xvi + 95 pp.",https://species-registry.canada.ca/index-en.html#/species?sortBy=commonNameSort&sortDirection=asc&pageSize=10&keywords=allegheny%20mountain%20dusky%20salamander%20carolinian%20population,20/12/2019,2018,8/4/2021,0,1,0,Amphibians,Boutin A,4 km2,4 km2,1,1,0,0,Endangered,ON,1/4/2018,5/6/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NR,1,0,1,0,1,2,1,1.1,18/7/2017,"Kristiina Ovaska (facilitator), Bev McBride (COSEWIC Secretariat), Anaïs Boutin, Chris Edge, Wayne Weller, David Lesbarrères, Christina Rohe, Joe Crowley, Daniel Vervoort, Tom Herman",Draft COSEWIC status report (March 2017),Very high,Very high,Not applicable,Generation time 5 - 7 years,1,NA,1,1,2,4,NA,0,NA,NA,NA,NA,"Housing developments are not a current threat in Niagara (W. Weller pers. comm.), although earlier reports indicated this to be the case. Building on table lands (on top) would have an impact on water quality and quantity (would go under other threat categories).",0,NA,NA,NA,NA,"There is a new/expanded border crossing near the area (inspection of transport truck between US and Canada, ~5 years old), but no additional changes are expected in the next 10 years. There is unlikely to be any additional industrial or commercial development.",1,1,1,2,4,"Niagara escarpment is a tourist and recreational area. This category deals with infrastructure development, not the recreational activities themselves. There is a zipline being built in the broader area (Whirlpool site) above the seep where Northern Dusky Salamanders are found. There has very likely been no impact on the dusky salamander population at either the Queenston site or Smeaton Creek site as a result of the 2016 construction of the climbing/zip-line recreational facility nor will there be any impact as a result of the operations of the facility (since April 2017) at Thompson Point. There is still some ongoing recreational development in the upper part. The ziplines are expected to have little impact on Allegheny Mt Salamander sites, but there is some uncertainty.",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Not a threat in Niagara,0,NA,NA,NA,NA,Not a threat in Niagara,0,NA,NA,NA,NA,Not a threat in Niagara,0,NA,NA,NA,NA,Not a threat in Niagara,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Not a threat in Niagara.,0,NA,NA,NA,NA,Not a threat in Niagara.,0,NA,NA,NA,NA,Not a threat in Niagara. Related threats are discussed under Water Use & Management.,1,NA,2,2,2,3.5,NA,1,2,2,2,3.5,"This category includes replacement and installation of culverts and construction of new access roads, activities that are primarily applicable to one of the two salamander sites (Smeaton site). There is a culvert in place at the lower level to allow access to emergency vehicles, and repairs to the stream crossing are planned to prevent road collapse. The project will lead to the disruption of stream flow. The species is found upstream from the culvert but not at the construction site itself; however, there is potential for the disruption of the water regime and flow, impacts of which on the salamanders will be studied (Weller pers. comm.) Two culverts are currently in place along Smeaton Creek – 1 under the upper level of the emergency vehicle access road, and 1 under the lower level of this road. If there is any interruption in flow during the reconstruction of these culverts, it will occur in areas downstream of where dusky salamanders are known to occur. However, a concerted effort should be made to confirm that dusky salamanders do not occur in these stretches of Smeaton Creek.",0,NA,NA,NA,NA,Not a threat in Niagara. The group was not aware of anything specific.,0,NA,NA,NA,NA,Not a threat in Niagara,0,NA,NA,NA,NA,Not a threat in Niagara,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Not a threat in Niagara. One salamander was initially taken as a voucher by researchers. Any specimens from possible new sites will be documented by photographs and tail clips.,0,NA,NA,NA,NA,Not a threat in Niagara,0,NA,NA,NA,NA,"Niagara Parks Commission manages the habitat and does not allow forest cover removal. There is no logging or wood harvesting, and the vegetation is not managed by clearing.",0,NA,NA,NA,NA,Not a threat in Niagara,1,NA,2,2,2,4,NA,1,2,2,2,4,"There is public access to the Queenston site. People could climb the bluff and walk in streams, but there is no information on the frequency of such occurrences. The salamander streams are on steep terrain, which would discourage access by most visitors. There is no public access to the Smeaton Creek site. OPG has fenced off this section of the property leased from the Niagara Parks Commission. People must obtain permission to go to the Smeaton Creek site from OPG Security, and be escorted by OPG Environment staff to the site. The public could, however, access the Smeaton Creek source location, but would have to rappel over a shear vertical face of the Niagara Gorge to get to the dusky salamander location.",0,NA,NA,NA,NA,Not a threat in Niagara,0,NA,NA,NA,NA,"Not a threat in Niagara. Threats are related to roads, discussed in Section 4.1.",1,NA,4,5,4,4,NA,0,NA,NA,NA,NA,Not a threat in Niagara. Fires are uncommon in the region.,1,4,5,4,4,"Changes in hydrology, including ground water supply, have the potential to affect the entire population. Sir Adam Beck I Generating Station receives water from a canal. Some water from this canal seeps through the rocks and contributes significantly to the water flow at the Smeaton site. The flow in Smeaton is related to the water level in the canal. In the next few years (<5 years), the canal will be dried up for maintenance purposes. Smeaton Creek will then be fed only from groundwater for about one year. The situation is different in Queenston (there does not appear to be leakage from the reservoir). Severity is serious and not extreme because it mainly affects only the Smeaton site, but the entire subpopulation at that site is in jeopardy. There are also other stressors on the water table in the area, including any housing developments on the adjacent table lands that feeds the streams.",1,3.5,4,3.5,4,"An exotic strain of Common Reed (Phragmites australis) is present along the Niagara Gorge and has been found in the species' habitat at the Queenston site. An occurrence near the source is of particular concern as it could potentially change water flow in salamander habitat; the other occurrence is near the base and could potentially grow in the stream. Seeds could be flushed downstream as well. This threat is potentially serious if it changes water flow, but there is much uncertainty about the severity over the next 10 years.",1,NA,-1,-1,-1,3,NA,1,-1,-1,-1,2.5,"Chytrid fungus (Bd and Basal) presents a potential threat to the species. However, Bd has not been reported from Desmognathus in Canada, and no mass mortalities have been reported in salamanders to this pathogen. Basal has not been reported from North America to date.",1,-1,-1,-1,2.5,"Ranavirus is a potential threat to this species, but no cases of ranavirus infection has been reported for the species; the host species that may act as vectors for ranavirus are found in the habitat.",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,3.5,4,3.5,4,Water that drains the urbanised areas on the top of the gorge represent a potential source of groundwater and surface water contamination,1,-1,5,-1,4,"Groundwater and surface water contamination is a possibility from housing developments on the surrounding table lands. There is much uncertainty about severity because the composition and concentration of potentially toxic substances in the run-off are unknown. While the effects are likely to be negative, there is much uncertainty about the severity of the impact.",1,3.5,4,3.5,4,"A contamination event occurred in April 2016 when construction work ~700 m from the Queenston location caused the discharge of several thousand litres of unsolidified grout into the species’ habitat. Long-term impacts from contamination and physical damage to the habitat (loss of interstitial spaces in rocky substrate) are monitored but probably ongoing. Similar events are not expected to occur again, but other unexpected accidental incidents are possible; their impacts can be devastating given the small distribution of the salamanders and vulnerability of the habitat. At the Smeaton site, water enters the streams from areas where industrial and agricultural activities occur.",1,-1,-1,-1,-1,"Groundwater and surface water contamination is a possibility from agricultural or industrial effluents. This category includes sediment runoff from agricultural and forestry operations. Water quality testing was done ~10 years ago but not in recent years. In ~2006, OPG (Ontario Power Generation) analyzed water samples taken from the source location of the Queenston site, and 4 other nearby sites (Niagara River upstream of The Falls; Welland River; OPG canal; and OPG reservoir) in an attempt to determine if the water at the Queenston Dusky Salamander locality contained industrial and/or agricultural chemicals. No water samples have ever been taken from Smeaton Creek as per the 2006 program. It will be important to do so, and possibly redo the 2006 program, because water from the OPG canal does contribute to the Smeaton Creek flow. Water in the canal is a mixture of water from both the Niagara River (potentially industrial chemicals) and the Welland River (potentially agricultural chemicals). There is much uncertainty about both scope and severity.",1,2.5,3,2.5,4,"Garbage and solid waste are dumped along the gorge and are cumulating in the species' habitat in one locality. If chemicals (e.g.,. paint cans) were to be dumped, the habitat could be contaminated.",1,-1,5,-1,4,"First order streams inhabited by the species are vulnerable to the effects of acidification and contamination with heavy metals. A case study in the US found that D. fuscus was heavily impacted by acid precipitation, which led to acidification of salamander streams. There is no information on acidification or water quality in salamander streams in Niagara. It was noted that air quality in eastern US and maritime provinces in Canada has been improving over the last decade, but future trends are difficult to predict. More uncertainty about the level of contamination and impacts remain (more than for category 9.3).",0,NA,NA,NA,NA,NA,1,NA,4,4,4,4,NA,0,NA,NA,NA,NA,Not a threat in Niagara,0,NA,NA,NA,NA,Not a threat in Niagara,1,4,4,4,4,"Landslides and mudslides occur along the gorge and have the potential to alter and destroy the species habitat. Landslides are a natural occurrence but could increase with more frequent storm/heavy rainfall events predicted for the future. Because of the small distribution, the population is particularly vulnerable. Scope was deemed to be large rather than pervasive because the probability of a large and serious landslide occurring at both sites within the next ten years is unlikely.",1,NA,-1,5,-1,4,NA,0,NA,NA,NA,NA,NA,1,-2,5,-1,2,"Seasonal droughts may become more severe or more frequent on a short term basis, potentially leading to lowering of the water table and drying up of salamander streams and seepages. There is no climate model specific to the local area as for the Adirondack DU, but the general trends are likely to be similar.",0,NA,NA,NA,NA,NA,1,-1,5,-1,4,"While the prediction is for longer periods of drought in summer, extreme rainfall events are predicted to become more frequent. Salamander larvae or eggs could become displaced during storm events, resulting in mortality.",0,NA,NA,NA,NA,NA
